,timestamp,p_x,p_y,p_z
105,1403715284.262,2.1121279966231037,2.4423615753230123,0.8917246187905169
106,1403715284.312,2.1121792416847183,2.4380003828314125,0.8937194870202139
107,1403715284.362,2.1196667750656637,2.4325313486965756,0.883074035666563
108,1403715284.412,2.141742558578086,2.427885690473157,0.8757746681428816
109,1403715284.462,2.1442658785897732,2.4217945040312996,0.8717716606760205
110,1403715284.512,2.15038034190329,2.418694199964457,0.8682386828015421
111,1403715284.562,2.150327660418068,2.409673745822815,0.8752142907325215
112,1403715284.612,2.1567149229318088,2.4047020995352675,0.8721179613645351
113,1403715284.662,2.1555464085217864,2.404192888384659,0.8746508991991638
114,1403715284.712,2.1678836292597996,2.3968391979705324,0.8721135116070341
115,1403715284.762,2.1676919813972013,2.3898242991813947,0.8651954041906761
116,1403715284.812,2.1719341014794042,2.381466475702955,0.8617508433924872
117,1403715284.862,2.177423525879255,2.373800739373137,0.8562111556156049
118,1403715284.912,2.177592710945299,2.3736969439320967,0.8644019109170634
119,1403715284.962,2.185951820659107,2.364522921646038,0.8543215290118161
120,1403715285.012,2.1943822712079797,2.354395948496182,0.8583988938662099
121,1403715285.062,2.206911836712508,2.345451994149174,0.8599451497387806
122,1403715285.112,2.2043270951747687,2.3440300286304483,0.8549250698254148
123,1403715285.162,2.2041512878543585,2.339988672354679,0.8521576529811039
124,1403715285.212,2.208882320410548,2.3347737705330736,0.8561702393366317
125,1403715285.262,2.2167049307750846,2.328661001809735,0.8593799254519935
126,1403715285.312,2.2125690613425064,2.3346983095649314,0.8646833047037477
127,1403715285.362,2.209348869655197,2.332256714690902,0.8742482112202851
128,1403715285.412,2.2122269057541013,2.332369047346078,0.880100802527837
129,1403715285.462,2.2094190199494568,2.333809441731415,0.8899470115802546
130,1403715285.512,2.214806376008826,2.32998801796995,0.9098045630565587
131,1403715285.562,2.2130402707324786,2.3277652855240447,0.9304974907392709
132,1403715285.612,2.2144656867500454,2.327300611573826,0.9480459820424525
133,1403715285.662,2.212616735644708,2.325021823127059,0.957046989565399
134,1403715285.712,2.1977154355174653,2.321919927993426,0.9767366314434706
135,1403715285.762,2.2022225094788217,2.3173945205928397,1.0012230873102757
136,1403715285.812,2.187958001739635,2.3149755281971793,1.012612034163048
137,1403715285.862,2.195557693618893,2.3112687062117043,1.033988114568778
138,1403715285.912,2.1890362872928204,2.307005386944169,1.0520470164679894
139,1403715285.962,2.1731820224326617,2.3021750780862567,1.0603292955922314
140,1403715286.012,2.1719899272234207,2.2914177529616397,1.0787396074384086
141,1403715286.062,2.170527334052318,2.2835202790594216,1.0902034170342678
142,1403715286.112,2.1528979726332604,2.2784374525016653,1.1066536140443772
143,1403715286.162,2.146862751647434,2.2714767717089335,1.1182520089201289
144,1403715286.212,2.136903743344389,2.2692841281544,1.12596000276089
145,1403715286.262,2.1126666497545004,2.256947834875288,1.1277279903746675
146,1403715286.312,2.1309449875892432,2.2435248814598316,1.1416085433397762
147,1403715286.362,2.1104262171675154,2.23831739067664,1.1465634597075671
148,1403715286.412,2.111259315649407,2.2253827243721274,1.1584514649568924
149,1403715286.462,2.0992413376327645,2.2151236051402066,1.1634388936707414
150,1403715286.512,2.0960760802047833,2.2006635259182246,1.1751397337614324
151,1403715286.562,2.097913225109453,2.1878142603167667,1.1852184193118878
152,1403715286.612,2.0835381101788983,2.178979014786077,1.1912929937818382
153,1403715286.662,2.0903407442575492,2.161106610665867,1.2030963222232212
154,1403715286.712,2.072965897558939,2.1504396520595077,1.2039114909671502
155,1403715286.762,2.0724383910061928,2.134817202501038,1.2188478827645421
156,1403715286.812,2.0669897916742297,2.120111383489194,1.223485593920052
157,1403715286.862,2.0640001327468567,2.1038402293583407,1.2290343361479528
158,1403715286.912,2.0607990327837435,2.100318034446271,1.24191552540107
159,1403715286.962,2.0475552732641047,2.088835176637985,1.2508015694905252
160,1403715287.012,2.0468328113708747,2.075173904042439,1.2514958611026086
161,1403715287.062,2.045299539734402,2.0592322228349147,1.2483486429280901
162,1403715287.112,2.0465454838463755,2.042465639450303,1.2614873647131226
163,1403715287.162,2.0393742739138183,2.0250123580006467,1.2668380654812768
164,1403715287.212,2.0340168604595075,2.0189505025631753,1.2811521594166058
165,1403715287.262,2.035022800104043,1.9931652596376188,1.269198399217414
166,1403715287.312,2.0284110545826013,1.979288484431056,1.2631789626137717
167,1403715287.362,2.028607532579965,1.9754052038413026,1.2796333409989549
168,1403715287.412,2.0395518273009805,1.9543076800873054,1.2955320072817522
169,1403715287.462,2.043323335635829,1.9338953159477221,1.2962418004364529
170,1403715287.512,2.047096486836665,1.9262926547589627,1.3169503486328755
171,1403715287.562,2.042521336194252,1.91707697078154,1.317856973711826
172,1403715287.612,2.0477831567177716,1.8969960360287088,1.3256984964813856
173,1403715287.662,2.04597349315531,1.8927931694240592,1.3403863615255005
174,1403715287.712,2.034923124984335,1.8720096920068796,1.3353723260058357
175,1403715287.762,2.0369743379369507,1.8555294627705492,1.337082572602513
176,1403715287.812,2.032583399787462,1.842668738581357,1.3511521078581634
177,1403715287.862,2.037106835531463,1.8303454185140677,1.3541489317446715
178,1403715287.912,2.029900405907955,1.820995047737462,1.3575482964472743
179,1403715287.962,2.0246378119897566,1.8061819095065774,1.3783141354703194
180,1403715288.012,2.0159939293055253,1.7908467261177943,1.376314350803689
181,1403715288.062,2.011098456395136,1.7912638092421513,1.3782277949970783
182,1403715288.112,2.0081130670759713,1.780744759915758,1.3548801963448749
183,1403715288.162,1.9856967579836804,1.7714449980096818,1.3694590905234127
184,1403715288.212,1.987683753188242,1.7639243482030516,1.403090704331671
185,1403715288.262,1.9842239701459448,1.7600100067683315,1.4055065148679577
186,1403715288.312,1.9820514424292974,1.7550229760927292,1.4173779958806998
187,1403715288.362,1.9804347773421562,1.7525483421089296,1.42685865335241
188,1403715288.412,1.9683256883353795,1.7444357898699454,1.4040272802395455
189,1403715288.462,1.9658552558854905,1.7495997934704497,1.4116122844064336
190,1403715288.512,1.9685960197618346,1.741988805390883,1.4030106207371587
191,1403715288.562,1.9539471772516617,1.7353027799362817,1.399371725909642
192,1403715288.612,1.9352700231797026,1.73642293049412,1.3720886011239046
193,1403715288.662,1.931067162293245,1.7237017712291043,1.389710952090412
194,1403715288.712,1.923180889056823,1.7174377320116319,1.391765683460901
195,1403715288.762,1.922981190963898,1.7154626366322967,1.3912590012448216
196,1403715288.812,1.9254923012936707,1.713686610872374,1.4011292581117587
197,1403715288.862,1.914988206416351,1.7092353667064502,1.3909858169367488
198,1403715288.912,1.9245724171715435,1.7072813239592874,1.401868788809138
199,1403715288.962,1.911064821888227,1.7150064925026378,1.37106680120794
200,1403715289.012,1.9001501322294505,1.7137093132430032,1.398284371227409
201,1403715289.062,1.8747579461250221,1.7187350176702008,1.4054301312813986
202,1403715289.112,1.8672297350868194,1.7174218176904918,1.4079992153636016
203,1403715289.162,1.8743749382722688,1.7159519750850998,1.394912214934156
204,1403715289.212,1.8641150970032538,1.7192468549789666,1.3880076284514535
205,1403715289.262,1.8493958030576332,1.7163434901029397,1.3647832817497791
206,1403715289.312,1.847162713925802,1.713164598159865,1.3591240958610222
207,1403715289.362,1.8573540915545177,1.71075462630089,1.3392248413857242
208,1403715289.412,1.8362716080216828,1.721454760875294,1.3557475949384976
209,1403715289.462,1.833160606288239,1.7080304886282494,1.3232440364908893
210,1403715289.512,1.818598060671171,1.7059070881062957,1.2944781757262953
211,1403715289.562,1.8054868994482023,1.6973074788734546,1.2746364250987967
212,1403715289.612,1.7991951833339823,1.6953363878776657,1.253970013455714
213,1403715289.662,1.7963498089468013,1.6895935509789104,1.2471098825141647
214,1403715289.712,1.7989264779537715,1.6876570053234312,1.2319589111188762
215,1403715289.762,1.7880729575416776,1.6781707105433665,1.2216679794574268
216,1403715289.812,1.7867301875781538,1.6751903205845795,1.2088656936965432
217,1403715289.862,1.7826937656350932,1.6660445196334803,1.1994293205664517
218,1403715289.912,1.7829720531691027,1.6602610881234048,1.1891315055304588
219,1403715289.962,1.7748891802582791,1.6488723371163143,1.1865078382888954
220,1403715290.012,1.768775280488224,1.6396686772059839,1.1779641404742138
221,1403715290.062,1.7684353798068466,1.6338660908495672,1.1826745774623562
222,1403715290.112,1.7654615510243359,1.6207125459638296,1.182548293320106
223,1403715290.162,1.764170282810966,1.6121264343926704,1.1851125425483642
224,1403715290.212,1.7635523264493451,1.6015170666978893,1.191918912600075
225,1403715290.262,1.7516248765059643,1.5893825861696036,1.1929034840445794
226,1403715290.312,1.750008813925968,1.5767423728016683,1.1993128553748553
227,1403715290.362,1.745126504985094,1.5649200535672552,1.2056799086667125
228,1403715290.412,1.7421494467969625,1.5494568728175346,1.21050163910433
229,1403715290.462,1.7416555900614266,1.536141900847045,1.2167436317575493
230,1403715290.512,1.7377102341560402,1.5267278064961898,1.2251122275557
231,1403715290.562,1.729810514761747,1.5057560166145492,1.229276322527254
232,1403715290.612,1.7315432759500387,1.493373459737655,1.2351835250192138
233,1403715290.662,1.7263107507247009,1.468522244479904,1.2406821599653628
234,1403715290.712,1.719118715030801,1.4484226011657388,1.2394193365502835
235,1403715290.762,1.7167837805545494,1.4302500771994584,1.2455696355271548
236,1403715290.812,1.7086385394806172,1.4122820298105796,1.247520033017194
237,1403715290.862,1.7076739223031665,1.3902865049512116,1.2458365247418655
238,1403715290.912,1.7051896722881599,1.3763611093343004,1.2523182153734438
239,1403715290.962,1.6988963614542916,1.3619713229270562,1.2471481572736771
240,1403715291.012,1.6885077411530829,1.3475726692958236,1.25641174447234
241,1403715291.062,1.6773944900059918,1.3140770607043009,1.2562836414434222
242,1403715291.112,1.6735033258597094,1.2937869325021545,1.2664446294033962
243,1403715291.162,1.662396727165255,1.2789407704837525,1.2671240056421855
244,1403715291.212,1.6602327630214138,1.264010032752317,1.2589800925431887
245,1403715291.262,1.6428825056715932,1.245542019466605,1.2630352659358541
246,1403715291.312,1.6358068682073,1.2327572990293574,1.2602502769724824
247,1403715291.362,1.6338972270976277,1.222736724337677,1.256732566195692
248,1403715291.412,1.615571883528987,1.2023352185309335,1.2460617756607562
249,1403715291.462,1.6074298886305132,1.1900261880168044,1.243355065896748
250,1403715291.512,1.5962568807060191,1.177409158292676,1.241067215300466
251,1403715291.562,1.5852662892670235,1.1739337476392409,1.2396950921911218
252,1403715291.612,1.5782029516811868,1.1588936405271204,1.2442073429297529
253,1403715291.662,1.5561661864974723,1.1525665046366418,1.2255238413700702
254,1403715291.712,1.539302101421571,1.1445207289656727,1.2170798335200423
255,1403715291.762,1.5255986654883138,1.134610811661457,1.2233301367484888
256,1403715291.812,1.506045034074366,1.1270524014540027,1.215749194053473
257,1403715291.862,1.4892302414055516,1.1246721218939078,1.212713177803904
258,1403715291.912,1.465507769554004,1.1154044957394003,1.201379916974627
259,1403715291.962,1.455080693242908,1.0991466389197673,1.1999723541168525
260,1403715292.012,1.438774681131264,1.095838478606573,1.1969409083009377
261,1403715292.062,1.4215257059576663,1.0802933212163925,1.1927138816834093
262,1403715292.112,1.4051462641028545,1.0693132935960568,1.1883819327263265
263,1403715292.162,1.3796937102958702,1.0594645872943858,1.179226966646528
264,1403715292.212,1.3687808557747045,1.0548197998026596,1.1816903422056717
265,1403715292.262,1.3501715501363452,1.0437910447606804,1.1722140978250635
266,1403715292.312,1.322951778898557,1.0362626966803563,1.1637252380032592
267,1403715292.362,1.3104546573620843,1.0268945842616397,1.1588387564276583
268,1403715292.412,1.2947521421631945,1.0170501062714834,1.1587367094345098
269,1403715292.462,1.2752110909602412,1.0004959041113943,1.1424954434579426
270,1403715292.512,1.2558089084452395,0.9786853375332238,1.1557565972731145
271,1403715292.562,1.2318574112360536,0.9667868970896494,1.1461160897276048
272,1403715292.612,1.2201720553246511,0.9504299486653267,1.1485537378874087
273,1403715292.662,1.1997811673497578,0.9353083188240676,1.145924742012828
274,1403715292.712,1.1899632801514772,0.9170040866698363,1.1380741466965671
275,1403715292.762,1.164417384168217,0.8954355929447158,1.1397739190273688
276,1403715292.812,1.1547912631381436,0.8766106788384651,1.1461761482428734
277,1403715292.862,1.1328848695365665,0.8635408027135818,1.138912390486788
278,1403715292.912,1.1343114751643228,0.8509552824195792,1.1508897623925676
279,1403715292.962,1.1156789615585962,0.830654311472641,1.1459292396134022
280,1403715293.012,1.1079135944299494,0.8151721883763776,1.1722455039981052
281,1403715293.062,1.1023509064214858,0.802960488666816,1.1810120669996338
282,1403715293.112,1.1015769519178502,0.781634086371022,1.1863410390259508
283,1403715293.162,1.0911050672590106,0.7688989987910799,1.1931039267647972
284,1403715293.212,1.086510940431043,0.7606565504356548,1.2229216093680075
285,1403715293.262,1.088875408714135,0.7359882858764408,1.2292655857897445
286,1403715293.312,1.0783967960480723,0.7240788812047687,1.2365519016777107
287,1403715293.362,1.0774272564640608,0.7081835133696448,1.2530344451864486
288,1403715293.412,1.063529392148463,0.6884592771766243,1.2631478897494126
289,1403715293.462,1.0532581762474458,0.6836786486748736,1.27525584134117
290,1403715293.512,1.0327672166876938,0.6796695422258079,1.2900544268772514
291,1403715293.562,1.048452704486526,0.6626763353685285,1.3147998630117166
292,1403715293.612,1.0234729234030455,0.6527221930224283,1.3341714823619069
293,1403715293.662,1.024762010814049,0.6440724828343538,1.3538018306151363
294,1403715293.712,1.0189297806265105,0.6398786703433084,1.3627136487091218
295,1403715293.762,0.996200070360976,0.6317729166251429,1.3716501811001034
296,1403715293.812,0.9982833360181389,0.6288618725079504,1.3828684480610265
297,1403715293.862,0.9890292669781574,0.619313509273629,1.413339701120461
298,1403715293.912,0.987232971524609,0.609854908781166,1.397187477992396
299,1403715293.962,0.9825107656400751,0.6038766010960233,1.4106536777234793
300,1403715294.012,0.9676870601249288,0.5917322818669104,1.406035613341248
301,1403715294.062,0.9895108938146996,0.5828408760796182,1.3901791816575055
302,1403715294.112,1.0036627990640332,0.5786013494494426,1.3837387954995268
303,1403715294.162,0.9831686310001382,0.5754781565568616,1.4170406986510669
304,1403715294.212,0.928113794585657,0.5714255750832442,1.466472880166652
305,1403715294.262,0.9345030012898756,0.5685422232741282,1.4556900552876875
306,1403715294.312,0.9391804296203197,0.5586727647725893,1.4354537612678722
307,1403715294.362,0.9279674862690637,0.5565520420878725,1.4254429572729623
308,1403715294.412,0.9106677681605513,0.5512351168452898,1.4281160048711201
309,1403715294.462,0.895420372670469,0.5455994575987071,1.4228300530537434
310,1403715294.512,0.9142431934534732,0.5391592989931657,1.3817283536253313
311,1403715294.562,0.8955945392119649,0.5417170738485877,1.3899068200212825
312,1403715294.612,0.8484286601019745,0.5371150232319384,1.401803243983807
313,1403715294.662,0.8603406580775281,0.5467078194002313,1.3726687770787356
314,1403715294.712,0.8295426379700024,0.5318969949520886,1.3630339222031322
315,1403715294.762,0.8179136093245231,0.5285543125488565,1.3641077056113935
316,1403715294.812,0.8130263637678534,0.5294603259079793,1.3429077917254497
317,1403715294.862,0.8076280289970461,0.5328950269416954,1.324217271711528
318,1403715294.912,0.7728773799151685,0.5184287919265338,1.3154041167151607
319,1403715294.962,0.7879760833978893,0.5296318573350327,1.3093084745522439
320,1403715295.012,0.7786532524135235,0.5258986986763241,1.310183090234771
321,1403715295.062,0.7577971098222891,0.5251658554506549,1.308256689655488
322,1403715295.112,0.7500622615738779,0.5220696403110519,1.2905757599211136
323,1403715295.162,0.7476018946348358,0.5249551054546899,1.303500886030169
324,1403715295.212,0.7445141660242758,0.5252756739509408,1.2959501425562139
325,1403715295.262,0.7368278544284859,0.5309377872704855,1.2828669860504927
326,1403715295.312,0.7270011241352557,0.5246904973779132,1.2808082112374977
327,1403715295.362,0.7143370399495594,0.5219769217426118,1.2955912958755182
328,1403715295.412,0.6878918050611564,0.5305391998458899,1.2986331813003889
329,1403715295.462,0.6930862103320503,0.5427224852583519,1.3231133274337001
330,1403715295.512,0.6897065134840707,0.5386852060315319,1.3106959477503322
331,1403715295.562,0.677587509961951,0.5406715032353291,1.3134669527951095
332,1403715295.612,0.6787383401601654,0.5477596217593059,1.3141030305130494
333,1403715295.662,0.6783985789212432,0.5444304099893214,1.3065279154371359
334,1403715295.712,0.658476018772354,0.5453843273182097,1.313676356261394
335,1403715295.762,0.6372769791113525,0.5499753925912008,1.2815679517958078
336,1403715295.812,0.6309136513370572,0.5500602521828637,1.2841508981220882
337,1403715295.862,0.6372710720033958,0.5523778235946502,1.2810480071245167
338,1403715295.912,0.6320746889547543,0.5640393938557651,1.2728104875117663
339,1403715295.962,0.6114796820893631,0.5586524840186133,1.2691499283583658
340,1403715296.012,0.6061207511275637,0.5764518901814604,1.2520712100748717
341,1403715296.062,0.5896446875009973,0.5767478513074491,1.253092401791236
342,1403715296.112,0.5674744176677201,0.6042084404074433,1.2216431114036452
343,1403715296.162,0.546888152631495,0.6101668737025852,1.206818746223973
344,1403715296.212,0.5398672120170454,0.610967663903152,1.2008005605212968
345,1403715296.262,0.5302806666228129,0.6072015932597767,1.1739841919941025
346,1403715296.312,0.5140224952216567,0.619684438505737,1.1726376568550319
347,1403715296.362,0.5111689168786089,0.6243581687345872,1.1664159855938712
348,1403715296.412,0.48758772112992843,0.6160926775012046,1.162053424654131
349,1403715296.462,0.4795083225227822,0.6116162596071761,1.141617567850346
350,1403715296.512,0.47409109568778496,0.617599518852068,1.1399559564355972
351,1403715296.562,0.4733120155522509,0.6192206413339352,1.1507048672399809
352,1403715296.612,0.44983117920162097,0.6075772722778328,1.1309670792471196
353,1403715296.662,0.4464097778310546,0.6058599396996174,1.1458803429821072
354,1403715296.712,0.38924913785893367,0.6326917277615571,1.1805489275890184
355,1403715296.762,0.3742460293590991,0.6266071346031685,1.1829533193468997
356,1403715296.812,0.44408546106386637,0.5528041937439998,1.1613975149660476
357,1403715296.862,0.3603835647232281,0.606740907931028,1.185180421216965
358,1403715296.912,0.35835593320056836,0.6056383262311875,1.1895152215655649
359,1403715296.962,0.3490529066743808,0.58998149250892,1.1874273289802404
360,1403715297.012,0.3205697010472742,0.5767682101261447,1.1936458712721503
361,1403715297.062,0.3403960446976857,0.5739446334063629,1.1971803619727956
362,1403715297.112,0.3273000622837997,0.5836626722662379,1.2062743275460062
363,1403715297.162,0.3147510430785887,0.5746337254785043,1.1918348015620182
364,1403715297.212,0.3150642615488398,0.5605091134095621,1.1892942831495643
365,1403715297.262,0.30813789288333804,0.5496176123260295,1.1764760319941887
366,1403715297.312,0.3049032793395443,0.527704349203999,1.1785437838618225
367,1403715297.362,0.294902851654525,0.5250472146127658,1.1757201288670336
368,1403715297.412,0.29562411129495747,0.5011834077454327,1.1701292922752877
369,1403715297.462,0.29469608790775936,0.4895760138561316,1.179638917109638
370,1403715297.512,0.3014611519742668,0.49718639076644355,1.1842644008099796
371,1403715297.562,0.3027107846042649,0.48501463298642045,1.1674726296128806
372,1403715297.612,0.3012071340853264,0.4879969266448887,1.1886369786823183
373,1403715297.662,0.29930943955339195,0.4578893052104791,1.1631611214024649
374,1403715297.712,0.3033743451396703,0.43526465321228813,1.178248421080657
375,1403715297.762,0.3060773631715725,0.3957133245310003,1.1475148913396913
376,1403715297.812,0.3152801821514618,0.37260352030930144,1.144564761484252
377,1403715297.862,0.3206913770214963,0.3457752614447043,1.1501367907630127
378,1403715297.912,0.32795045946897594,0.331102893519454,1.1491691105126018
379,1403715297.962,0.3448007774764754,0.33090295778176615,1.15836732561647
380,1403715298.012,0.352842658989615,0.29660037276549533,1.1460298284377772
381,1403715298.062,0.3660302238102662,0.27739805766798575,1.1561984751132761
382,1403715298.112,0.38300512500925477,0.22283298436617693,1.1455982250963848
383,1403715298.162,0.38454079295864496,0.20513440249090742,1.1404478255309765
384,1403715298.212,0.39160501986263896,0.18108889126074024,1.1443758236205495
385,1403715298.262,0.409754161074404,0.13799205500895706,1.138595928990211
386,1403715298.312,0.4112234877784766,0.12086081721500497,1.1398281313828356
387,1403715298.362,0.4105129335762031,0.10346887936361693,1.142936089852122
388,1403715298.412,0.41411054630860944,0.0723215363648162,1.1448410175120802
389,1403715298.462,0.4188817586958262,0.05311328887194877,1.1366219862966034
390,1403715298.512,0.41670326066133456,0.03966044182691286,1.1510200768866676
391,1403715298.562,0.416257036640034,0.02155075276841867,1.1510222193360478
392,1403715298.612,0.40495779200407245,0.008281914389582479,1.1646583708947564
393,1403715298.662,0.4124782660320091,-0.018607610578611045,1.1608665484520209
394,1403715298.712,0.40832655199118706,-0.010352180461194127,1.170786264247357
395,1403715298.762,0.40239658714488347,-0.016305921450403993,1.1811813379738054
